variant_id,task,method,lm_window_length,lm_slide_length,lm_top_split,lm_skip,lm_stem_length,lm_prune,lm_likelihood_weight,lm_prior_weight,lm_length_penalty,corpus_filename,result_filename,accuracy,f1,status,source_csv,precision,recall,f_score,resolved_result_file,metric_source
v2,analogy,lm-skip,2,2,3,2,7,100,0.15,0.85,none,resources/text//intrinsic/249471096.txt,resources/results/skip/lm-skip/intrinsic/skip//240-2-769837332.xml,0.0200630553167,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1448033.17394,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-2-769837332.xml,result_file
v3,analogy,lm-skip,2,2,5,2,7,100,0.15,0.85,none,resources/text//intrinsic/249471782.txt,resources/results/skip/lm-skip/intrinsic/skip//240-2-429524208.xml,0.0161937517913,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1135297.77047,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-2-429524208.xml,result_file
v4,analogy,lm-skip,3,3,1,3,7,100,0.15,0.85,none,resources/text//intrinsic/249472867.txt,resources/results/skip/lm-skip/intrinsic/skip//240-3--1905600214.xml,0.000214961306965,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,2761686.21082,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-3--1905600214.xml,result_file
v5,analogy,lm-skip,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/249473553.txt,resources/results/skip/lm-skip/intrinsic/skip//240-3-2049053958.xml,0.0205646316996,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1455832.45125,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-3-2049053958.xml,result_file
v6,analogy,lm-skip,3,3,5,3,7,100,0.15,0.85,none,resources/text//intrinsic/249474239.txt,resources/results/skip/lm-skip/intrinsic/skip//240-3-1708740834.xml,0.0152622527945,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1103588.02279,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-3-1708740834.xml,result_file
v7,analogy,lm-skip,4,4,1,4,7,100,0.15,0.85,none,resources/text//intrinsic/249475324.txt,resources/results/skip/lm-skip/intrinsic/skip//240-4--626383588.xml,0.000143307537976,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,2746442.09764,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-4--626383588.xml,result_file
v8,analogy,lm-skip,4,4,3,4,7,100,0.15,0.85,none,resources/text//intrinsic/249476010.txt,resources/results/skip/lm-skip/intrinsic/skip//240-4--966696712.xml,0.0207795930066,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1355924.13692,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-4--966696712.xml,result_file
v9,analogy,lm-skip,4,4,5,4,7,100,0.15,0.85,none,resources/text//intrinsic/249476696.txt,resources/results/skip/lm-skip/intrinsic/skip//240-4--1307009836.xml,0.0162654055603,,found,resources/results/reviewer1/comment1-analogy-lm-skip.csv,,,1066206.54058,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/intrinsic/skip/240-4--1307009836.xml,result_file
v1,analogy,lm-subword,2,2,1,2,7,100,0.15,0.85,none,resources/text//intrinsic/74555517.txt,resources/results/skip/lm-subword/intrinsic/skip//240-2-1107668419.xml,0.000214961306965,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,2673421.70594,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-2-1107668419.xml,result_file
v2,analogy,lm-subword,2,2,3,2,7,100,0.15,0.85,none,resources/text//intrinsic/74556203.txt,resources/results/skip/lm-subword/intrinsic/skip//240-2-767355295.xml,0.0347520779593,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,-3536.46434977,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-2-767355295.xml,result_file
v3,analogy,lm-subword,2,2,5,2,7,100,0.15,0.85,none,resources/text//intrinsic/74556889.txt,resources/results/skip/lm-subword/intrinsic/skip//240-2-427042171.xml,0.0301662367441,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,710239.633115,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-2-427042171.xml,result_file
v4,analogy,lm-subword,3,3,1,3,7,100,0.15,0.85,none,resources/text//intrinsic/74557974.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3--1908082251.xml,0.000214961306965,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,2808155.06663,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3--1908082251.xml,result_file
v5,analogy,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/74558660.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3-2046571921.xml,0.0353969618802,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,1267585.92818,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3-2046571921.xml,result_file
v6,analogy,lm-subword,3,3,5,3,7,100,0.15,0.85,none,resources/text//intrinsic/74559346.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3-1706258797.xml,0.0288048151333,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,605542.582645,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3-1706258797.xml,result_file
v7,analogy,lm-subword,4,4,1,4,7,100,0.15,0.85,none,resources/text//intrinsic/74560431.txt,resources/results/skip/lm-subword/intrinsic/skip//240-4--628865625.xml,0.000286615075953,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,2791270.88598,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-4--628865625.xml,result_file
v8,analogy,lm-subword,4,4,3,4,7,100,0.15,0.85,none,resources/text//intrinsic/74561117.txt,resources/results/skip/lm-subword/intrinsic/skip//240-4--969178749.xml,0.0377615362568,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,872016.412255,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-4--969178749.xml,result_file
v9,analogy,lm-subword,4,4,5,4,7,100,0.15,0.85,none,resources/text//intrinsic/74561803.txt,resources/results/skip/lm-subword/intrinsic/skip//240-4--1309491873.xml,0.0292347377472,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,824283.565257,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-4--1309491873.xml,result_file
v10,analogy,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/113265181.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3-1040316675.xml,0.0339638865004,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,1224074.06255,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3-1040316675.xml,result_file
v11,analogy,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/117382896.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3-567739113.xml,0.0371166523359,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,409142.406003,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3-567739113.xml,result_file
v12,analogy,lm-subword,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/125618326.txt,resources/results/skip/lm-subword/intrinsic/skip//240-3--377416011.xml,0.0358985382631,,found,resources/results/reviewer1/comment1-analogy-lm-subword.csv,,,1096178.90592,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-subword/intrinsic/skip/240-3--377416011.xml,result_file
v1,analogy,lm-syllable,2,2,1,2,7,100,0.15,0.85,none,resources/text//intrinsic/1312390923.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-2--502145215.xml,0,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.438896279627,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-2--502145215.xml,result_file
v2,analogy,lm-syllable,2,2,3,2,7,100,0.15,0.85,none,resources/text//intrinsic/1312391609.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-2--842458339.xml,0.000788191458871,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0693634818349,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-2--842458339.xml,result_file
v3,analogy,lm-syllable,2,2,5,2,7,100,0.15,0.85,none,resources/text//intrinsic/1312392295.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-2--1182771463.xml,0.00207795930066,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0752527469224,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-2--1182771463.xml,result_file
v4,analogy,lm-syllable,3,3,1,3,7,100,0.15,0.85,none,resources/text//intrinsic/1312393380.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-3-777071411.xml,7.16537689882e-05,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.438392351944,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-3-777071411.xml,result_file
v5,analogy,lm-syllable,3,3,3,3,7,100,0.15,0.85,none,resources/text//intrinsic/1312394066.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-3-436758287.xml,0.000788191458871,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0693049330047,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-3-436758287.xml,result_file
v6,analogy,lm-syllable,3,3,5,3,7,100,0.15,0.85,none,resources/text//intrinsic/1312394752.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-3-96445163.xml,0.00207795930066,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0755014575286,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-3-96445163.xml,result_file
v7,analogy,lm-syllable,4,4,1,4,7,100,0.15,0.85,none,resources/text//intrinsic/1312395837.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-4-2056288037.xml,0,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.439017495738,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-4-2056288037.xml,result_file
v8,analogy,lm-syllable,4,4,3,4,7,100,0.15,0.85,none,resources/text//intrinsic/1312396523.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-4-1715974913.xml,0.00100315276584,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0692461504867,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-4-1715974913.xml,result_file
v9,analogy,lm-syllable,4,4,5,4,7,100,0.15,0.85,none,resources/text//intrinsic/1312397209.txt,resources/results/skip/lm-syllable/intrinsic/skip//240-4-1375661789.xml,0.00186299799369,,found,resources/results/reviewer1/comment1-analogy-lm-syllable.csv,,,0.0752326739208,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-syllable/intrinsic/skip/240-4-1375661789.xml,result_file
v1,morphology,frequent-ngram,2,2,1,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v1-175838085.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v1-175838085.csv,index_csv
v2,morphology,frequent-ngram,2,2,3,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v2-175838771.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v2-175838771.csv,index_csv
v3,morphology,frequent-ngram,2,2,5,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v3-175839457.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v3-175839457.csv,index_csv
v4,morphology,frequent-ngram,3,3,1,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v4-175840542.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v4-175840542.csv,index_csv
v5,morphology,frequent-ngram,3,3,3,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v5-175841228.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v5-175841228.csv,index_csv
v6,morphology,frequent-ngram,3,3,5,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v6-175841914.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v6-175841914.csv,index_csv
v7,morphology,frequent-ngram,4,4,1,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v7-175842999.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v7-175842999.csv,index_csv
v8,morphology,frequent-ngram,4,4,3,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v8-175843685.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v8-175843685.csv,index_csv
v9,morphology,frequent-ngram,4,4,5,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v9-175844371.csv,0.27106,0.345762,found,resources/results/reviewer1/comment1-morphology-frequent-ngram.csv,,,0.345762,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-frequent-ngram-v9-175844371.csv,index_csv
v1,morphology,lm-lemma,2,2,1,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v1--1392569637.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v1--1392569637.csv,index_csv
v2,morphology,lm-lemma,2,2,3,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v2--1392568951.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v2--1392568951.csv,index_csv
v3,morphology,lm-lemma,2,2,5,2,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v3--1392568265.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v3--1392568265.csv,index_csv
v4,morphology,lm-lemma,3,3,1,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v4--1392567180.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v4--1392567180.csv,index_csv
v5,morphology,lm-lemma,3,3,3,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v5--1392566494.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v5--1392566494.csv,index_csv
v6,morphology,lm-lemma,3,3,5,3,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v6--1392565808.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v6--1392565808.csv,index_csv
v7,morphology,lm-lemma,4,4,1,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v7--1392564723.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v7--1392564723.csv,index_csv
v8,morphology,lm-lemma,4,4,3,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v8--1392564037.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v8--1392564037.csv,index_csv
v9,morphology,lm-lemma,4,4,5,4,7,100,0.15,0.85,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v9--1392563351.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v9--1392563351.csv,index_csv
v10,morphology,lm-lemma,3,3,3,3,7,100,0.0,1.0,none,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v10--2079644288.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v10--2079644288.csv,index_csv
v11,morphology,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_parts,resources/evaluation/morphology,resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v11--1747506257.csv,0.428374,0.475877,found,resources/results/reviewer1/comment1-morphology-lm-lemma.csv,,,0.475877,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/reviewer1/morphology/comment1-morphology-lm-lemma-v11--1747506257.csv,index_csv
